case_id	feature	gene_name
PAPVFD	ccnd1.NEG.7	ccnd1
PAPVXS	ccnd1.NEG.1	ccnd1
PAPZYZ	ccnd1.POS.6	ccnd1
PARACS	ccnd1.NEG.1	ccnd1
PARAMT	ccnd1.NEG.7	ccnd1
PARBGP	ccnd1.NEG.9	ccnd1
PARDIW	ccnd1.NEG.1	ccnd1
PARFWB	ccnd1.NEG.7	ccnd1
PARDCK	ccnd1.NEG.4	ccnd1
PARGKK	ccnd1.NEG.3	ccnd1
PARKGJ	ccnd1.POS.6	ccnd1
PARSBI	ccnd1.POS.4	ccnd1
PAIFXV	ccnd1.POS.3	ccnd1
PARVLK	ccnd1.POS.5	ccnd1
PARYNK	ccnd1.NEG.5	ccnd1
PARZIP	ccnd1.NEG.6	ccnd1
PASEGA	ccnd1.NEG.2	ccnd1
PASFGG	ccnd1.NEG.1	ccnd1
PASGUT	ccnd1.NEG.6	ccnd1
PASMJG	ccnd1.POS.7	ccnd1
PASMNT	ccnd1.NEG.10	ccnd1
PASNZU	ccnd1.NEG.5	ccnd1
PASPER	ccnd1.NEG.8	ccnd1
PASRFS	ccnd1.NEG.3	ccnd1
PASSRS	ccnd1.NEG.10	ccnd1
PASTCN	ccnd1.NEG.5	ccnd1
PASTKC	ccnd1.POS.4	ccnd1
PASUCB	ccnd1.NEG.5	ccnd1
PASUYG	ccnd1.NEG.5	ccnd1
PASVRU	ccnd1.NEG.2	ccnd1
PASWFB	ccnd1.NEG.7	ccnd1
PASWVY	ccnd1.NEG.5	ccnd1
PASXGP	ccnd1.NEG.7	ccnd1
PASZPI	ccnd1.POS.6	ccnd1
PATDWN	ccnd1.NEG.5	ccnd1
PATDXG	ccnd1.NEG.6	ccnd1
PATEKG	ccnd1.POS.6	ccnd1
PATEPF	ccnd1.NEG.6	ccnd1
PATESI	ccnd1.NEG.4	ccnd1
PATFCY	ccnd1.NEG.6	ccnd1
PATFXV	ccnd1.NEG.2	ccnd1
PATHVK	ccnd1.NEG.4	ccnd1
PATINJ	ccnd1.POS.3	ccnd1
PANXJL	ccnd1.POS.8	ccnd1
PAPLSD	ccnd1.POS.4	ccnd1
PAPTFZ	ccnd1.NEG.4	ccnd1
PAPTLV	ccnd1.POS.8	ccnd1
PAPVRN	ccnd1.POS.4	ccnd1
PAKZRH	ccnd1.POS.1	ccnd1
PANZRV	ccnd1.NEG.5	ccnd1
PAPICY	ccnd1.POS.1	ccnd1
PAPTDH	ccnd1.POS.5	ccnd1
PARFRE	ccnd1.NEG.4	ccnd1
PARJVP	ccnd1.NEG.8	ccnd1
PARNNC	ccnd1.POS.1	ccnd1
PARZHA	ccnd1.NEG.3	ccnd1
PASCFC	ccnd1.NEG.9	ccnd1
PASCTR	ccnd1.NEG.2	ccnd1
PASJZC	ccnd1.NEG.5	ccnd1
PASMDM	ccnd1.POS.1	ccnd1
PASNML	ccnd1.NEG.7	ccnd1
PASPBZ	ccnd1.NEG.6	ccnd1
PASUML	ccnd1.NEG.4	ccnd1
PASZKE	ccnd1.NEG.4	ccnd1
PATAYJ	ccnd1.NEG.9	ccnd1
PATGJU	ccnd1.POS.1	ccnd1
PATHKB	ccnd1.NEG.9	ccnd1
PASGAP	ccnd1.POS.5	ccnd1
PASHFA	ccnd1.POS.2	ccnd1
PARBAJ	ccnd1.NEG.5	ccnd1
PARHAM	ccnd1.POS.2	ccnd1
PASNPG	ccnd1.NEG.2	ccnd1
PASYPX	ccnd1.NEG.5	ccnd1
PATYIL	ccnd1.NEG.1	ccnd1
PAUDDK	ccnd1.POS.3	ccnd1
PALNVP	ccnd1.POS.1	ccnd1
PALXTB	ccnd1.POS.1	ccnd1
PAMNLH	ccnd1.NEG.7	ccnd1
PANNMS	ccnd1.NEG.4	ccnd1
PAPEAV	ccnd1.POS.2	ccnd1
PAISNS	ccnd1.POS.2	ccnd1
PASNEF	ccnd1.NEG.7	ccnd1
PASSRN	ccnd1.NEG.1	ccnd1
PASWIJ	ccnd1.NEG.1	ccnd1
PATDXC	ccnd1.POS.3	ccnd1
PALBFW	egfr.POS.4	egfr
PALWVJ	egfr.POS.8	egfr
PALETP	egfr.NEG.8	egfr
PALIIN	egfr.NEG.5	egfr
PALKUC	egfr.POS.9	egfr
PALUYS	egfr.NEG.10	egfr
PALVKK	egfr.POS.13	egfr
PAMBMJ	egfr.NEG.4	egfr
PALZZV	egfr.NEG.12	egfr
PAMEZH	egfr.NEG.3	egfr
PAMMXF	egfr.NEG.8	egfr
PAMVRA	egfr.NEG.9	egfr
PANBJH	egfr.NEG.14	egfr
PAMZMG	egfr.NEG.7	egfr
PANBSP	egfr.NEG.7	egfr
PANUKV	egfr.NEG.12	egfr
PANYGR	egfr.NEG.12	egfr
PAPBGH	egfr.NEG.8	egfr
PAPKWN	egfr.POS.11	egfr
PAIVHE	egfr.POS.12	egfr
PAITEG	egfr.OUTLIER	egfr
PAKYZS	egfr.POS.10	egfr
PAITCI	egfr.NEG.2	egfr
PAPEFE	egfr.POS.7	egfr
PAIXIF	egfr.POS.13	egfr
PALCBW	egfr.POS.13	egfr
PALTEG	egfr.POS.7	egfr
PAMYCE	egfr.POS.6	egfr
PAMZGT	egfr.POS.8	egfr
PANGXK	egfr.POS.13	egfr
PANJLH	egfr.POS.12	egfr
PANKFE	egfr.POS.13	egfr
PANZPV	egfr.NEG.5	egfr
PANZVU	egfr.POS.1	egfr
PAPBZI	egfr.NEG.4	egfr
PANBMJ	egfr.POS.8	egfr
PAPHPE	egfr.NEG.9	egfr
PAIPGU	egfr.POS.2	egfr
PALEVG	egfr.NEG.11	egfr
PANRHJ	egfr.NEG.7	egfr
PAPUAR	egfr.NEG.6	egfr
PAPUEB	egfr.NEG.4	egfr
PAPUNH	egfr.NEG.12	egfr
PAPZYP	egfr.POS.11	egfr
PARACM	egfr.POS.8	egfr
PANRRW	egfr.NEG.2	egfr
PANLET	egfr.NEG.12	egfr
PANRVJ	egfr.POS.7	egfr
PANSBN	egfr.POS.13	egfr
PANUIF	egfr.POS.3	egfr
PANWRR	egfr.NEG.6	egfr
PAPBJE	egfr.POS.12	egfr
PAPCTS	egfr.NEG.10	egfr
PAPKXS	egfr.NEG.14	egfr
PAPTAN	egfr.POS.16	egfr
PAPTCR	egfr.POS.15	egfr
PAPUWY	egfr.POS.3	egfr
PAPVFD	egfr.NEG.11	egfr
PAPVXS	egfr.POS.5	egfr
PAPZYZ	egfr.POS.15	egfr
PARACS	egfr.NEG.2	egfr
PARAMT	egfr.NEG.9	egfr
PARBGP	egfr.NEG.8	egfr
PARDIW	egfr.NEG.8	egfr
PARFWB	egfr.NEG.11	egfr
PARDCK	egfr.NEG.2	egfr
PARGKK	egfr.NEG.2	egfr
PARKGJ	egfr.POS.15	egfr
PARSBI	egfr.POS.9	egfr
PAIFXV	egfr.POS.11	egfr
PARVLK	egfr.NEG.2	egfr
PARYNK	egfr.NEG.9	egfr
PARZIP	egfr.NEG.9	egfr
PASEGA	egfr.NEG.3	egfr
PASFGG	egfr.ZERO	egfr
PASGUT	egfr.NEG.11	egfr
PASMJG	egfr.POS.15	egfr
PASMNT	egfr.NEG.13	egfr
PASNZU	egfr.NEG.9	egfr
PASPER	egfr.NEG.3	egfr
PASRFS	egfr.NEG.6	egfr
PASSRS	egfr.NEG.10	egfr
PASTCN	egfr.NEG.8	egfr
PASTKC	egfr.POS.12	egfr
PASUCB	egfr.NEG.6	egfr
PASUYG	egfr.NEG.8	egfr
PASVRU	egfr.NEG.10	egfr
PASWFB	egfr.NEG.7	egfr
PASWVY	egfr.NEG.9	egfr
PASXGP	egfr.NEG.15	egfr
PASZPI	egfr.POS.3	egfr
PATDWN	egfr.NEG.9	egfr
PATDXG	egfr.NEG.5	egfr
PATEKG	egfr.POS.10	egfr
PATEPF	egfr.NEG.14	egfr
PATESI	egfr.NEG.10	egfr
PATFCY	egfr.NEG.9	egfr
PATFXV	egfr.NEG.4	egfr
PATHVK	egfr.NEG.6	egfr
PATINJ	egfr.NEG.12	egfr
PANXJL	egfr.POS.15	egfr
PAPLSD	egfr.NEG.2	egfr
PAPTFZ	egfr.NEG.9	egfr
PAPTLV	egfr.POS.10	egfr
PAPVRN	egfr.POS.9	egfr
PAKZRH	egfr.POS.2	egfr
PANZRV	egfr.NEG.3	egfr
PAPICY	egfr.POS.1	egfr
PAPTDH	egfr.POS.12	egfr
PARFRE	egfr.NEG.9	egfr
PARJVP	egfr.NEG.9	egfr
PARNNC	egfr.POS.8	egfr
PARZHA	egfr.NEG.11	egfr
PASCFC	egfr.NEG.8	egfr
PASCTR	egfr.POS.9	egfr
PASJZC	egfr.POS.1	egfr
PASMDM	egfr.POS.9	egfr
PASNML	egfr.NEG.11	egfr
PASPBZ	egfr.NEG.8	egfr
PASUML	egfr.NEG.6	egfr
PASZKE	egfr.NEG.8	egfr
PATAYJ	egfr.NEG.5	egfr
PATGJU	egfr.POS.6	egfr
PATHKB	egfr.NEG.10	egfr
PASGAP	egfr.POS.12	egfr
PASHFA	egfr.POS.2	egfr
PARBAJ	egfr.POS.3	egfr
PARHAM	egfr.NEG.2	egfr
PASNPG	egfr.POS.1	egfr
PASYPX	egfr.NEG.3	egfr
PATYIL	egfr.NEG.5	egfr
PAUDDK	egfr.POS.13	egfr
PALNVP	egfr.NEG.1	egfr
PALXTB	egfr.POS.4	egfr
PAMNLH	egfr.NEG.10	egfr
PANNMS	egfr.NEG.5	egfr
PAPEAV	egfr.NEG.7	egfr
PAISNS	egfr.POS.2	egfr
PASNEF	egfr.NEG.12	egfr
PASSRN	egfr.POS.7	egfr
PASWIJ	egfr.POS.7	egfr
PATDXC	egfr.POS.4	egfr
PALBFW	gli1.NEG.7	gli1
PALWVJ	gli1.NEG.2	gli1
PALETP	gli1.NEG.3	gli1
PALIIN	gli1.ZERO	gli1
PALKUC	gli1.NEG.3	gli1
PALUYS	gli1.NEG.4	gli1
PALVKK	gli1.NEG.2	gli1
PAMBMJ	gli1.POS.3	gli1
PALZZV	gli1.NEG.2	gli1
PAMEZH	gli1.NEG.12	gli1
PAMMXF	gli1.NEG.11	gli1
PAMVRA	gli1.POS.4	gli1
PANBJH	gli1.NEG.4	gli1
PAMZMG	gli1.NEG.11	gli1
PANBSP	gli1.POS.6	gli1
PANUKV	gli1.POS.1	gli1
PANYGR	gli1.POS.7	gli1
PAPBGH	gli1.POS.3	gli1
PAPKWN	gli1.POS.5	gli1
PAIVHE	gli1.POS.6	gli1
PAITEG	gli1.POS.8	gli1
PAKYZS	gli1.NEG.9	gli1
PAITCI	gli1.POS.3	gli1
PAPEFE	gli1.NEG.1	gli1
PAIXIF	gli1.POS.3	gli1
PALCBW	gli1.POS.8	gli1
PALTEG	gli1.NEG.3	gli1
PAMYCE	gli1.NEG.9	gli1
PAMZGT	gli1.NEG.8	gli1
PANGXK	gli1.POS.3	gli1
PANJLH	gli1.POS.2	gli1
PANKFE	gli1.NEG.2	gli1
PANZPV	gli1.NEG.6	gli1
PANZVU	gli1.POS.2	gli1
PAPBZI	gli1.NEG.7	gli1
PANBMJ	gli1.NEG.6	gli1
PAPHPE	gli1.NEG.9	gli1
PAIPGU	gli1.NEG.6	gli1
PALEVG	gli1.NEG.4	gli1
PANRHJ	gli1.NEG.1	gli1
PAPUAR	gli1.ZERO	gli1
PAPUEB	gli1.NEG.3	gli1
PAPUNH	gli1.NEG.7	gli1
PAPZYP	gli1.NEG.8	gli1
PARACM	gli1.NEG.5	gli1
PANRRW	gli1.NEG.2	gli1
PANLET	gli1.POS.3	gli1
PANRVJ	gli1.NEG.2	gli1
PANSBN	gli1.POS.2	gli1
PANUIF	gli1.NEG.2	gli1
PANWRR	gli1.POS.1	gli1
PAPBJE	gli1.POS.2	gli1
PAPCTS	gli1.NEG.3	gli1
PAPKXS	gli1.NEG.4	gli1
PAPTAN	gli1.POS.2	gli1
PAPTCR	gli1.NEG.1	gli1
PAPUWY	gli1.ZERO	gli1
PAPVFD	gli1.NEG.2	gli1
PAPVXS	gli1.NEG.6	gli1
PAPZYZ	gli1.POS.1	gli1
PARACS	gli1.NEG.11	gli1
PARAMT	gli1.NEG.9	gli1
PARBGP	gli1.POS.5	gli1
PARDIW	gli1.NEG.3	gli1
PARFWB	gli1.POS.3	gli1
PARDCK	gli1.NEG.7	gli1
PARGKK	gli1.NEG.9	gli1
PARKGJ	gli1.NEG.3	gli1
PARSBI	gli1.POS.1	gli1
PAIFXV	gli1.NEG.7	gli1
PARVLK	gli1.NEG.2	gli1
PARYNK	gli1.NEG.5	gli1
PARZIP	gli1.POS.7	gli1
PASEGA	gli1.POS.6	gli1
PASFGG	gli1.POS.6	gli1
PASGUT	gli1.NEG.1	gli1
PASMJG	gli1.POS.6	gli1
PASMNT	gli1.NEG.4	gli1
PASNZU	gli1.NEG.8	gli1
PASPER	gli1.POS.6	gli1
PASRFS	gli1.NEG.5	gli1
PASSRS	gli1.POS.8	gli1
PASTCN	gli1.NEG.4	gli1
PASTKC	gli1.NEG.4	gli1
PASUCB	gli1.NEG.8	gli1
PASUYG	gli1.NEG.9	gli1
PASVRU	gli1.NEG.6	gli1
PASWFB	gli1.NEG.4	gli1
PASWVY	gli1.NEG.3	gli1
PASXGP	gli1.NEG.6	gli1
PASZPI	gli1.NEG.2	gli1
PATDWN	gli1.POS.7	gli1
PATDXG	gli1.NEG.1	gli1
PATEKG	gli1.NEG.6	gli1
PATEPF	gli1.NEG.5	gli1
PATESI	gli1.NEG.6	gli1
PATFCY	gli1.POS.7	gli1
PATFXV	gli1.NEG.11	gli1
PATHVK	gli1.POS.6	gli1
PATINJ	gli1.POS.4	gli1
PANXJL	gli1.POS.5	gli1
PAPLSD	gli1.NEG.11	gli1
PAPTFZ	gli1.NEG.13	gli1
PAPTLV	gli1.NEG.3	gli1
PAPVRN	gli1.NEG.15	gli1
PAKZRH	gli1.POS.9	gli1
PANZRV	gli1.POS.7	gli1
PAPICY	gli1.NEG.3	gli1
PAPTDH	gli1.POS.5	gli1
PARFRE	gli1.POS.9	gli1
PARJVP	gli1.POS.5	gli1
PARNNC	gli1.POS.5	gli1
PARZHA	gli1.POS.3	gli1
PASCFC	gli1.NEG.5	gli1
PASCTR	gli1.POS.5	gli1
PASJZC	gli1.POS.2	gli1
PASMDM	gli1.NEG.4	gli1
PASNML	gli1.POS.8	gli1
PASPBZ	gli1.POS.3	gli1
PASUML	gli1.POS.3	gli1
PASZKE	gli1.POS.5	gli1
PATAYJ	gli1.POS.3	gli1
PATGJU	gli1.NEG.2	gli1
PATHKB	gli1.POS.7	gli1
PASGAP	gli1.NEG.5	gli1
PASHFA	gli1.NEG.13	gli1
PARBAJ	gli1.POS.7	gli1
PARHAM	gli1.NEG.5	gli1
PASNPG	gli1.POS.7	gli1
PASYPX	gli1.POS.7	gli1
PATYIL	gli1.POS.4	gli1
PAUDDK	gli1.POS.7	gli1
PALNVP	gli1.POS.8	gli1
PALXTB	gli1.ZERO	gli1
PAMNLH	gli1.POS.8	gli1
PANNMS	gli1.POS.1	gli1
PAPEAV	gli1.POS.9	gli1
PAISNS	gli1.OUTLIER	gli1
PASNEF	gli1.NEG.5	gli1
PASSRN	gli1.NEG.1	gli1
PASWIJ	gli1.NEG.4	gli1
PATDXC	gli1.POS.2	gli1
PALBFW	mek.POS.6	mek
PALWVJ	mek.POS.2	mek
PALETP	mek.NEG.2	mek
PALIIN	mek.NEG.7	mek
PALKUC	mek.POS.11	mek
PALUYS	mek.NEG.2	mek
PALVKK	mek.POS.11	mek
PAMBMJ	mek.NEG.1	mek
PALZZV	mek.NEG.12	mek
PAMEZH	mek.POS.9	mek
PAMMXF	mek.NEG.6	mek
PAMVRA	mek.NEG.5	mek
PANBJH	mek.NEG.7	mek
PAMZMG	mek.NEG.4	mek
PANBSP	mek.NEG.8	mek
PANUKV	mek.NEG.11	mek
PANYGR	mek.NEG.9	mek
PAPBGH	mek.NEG.7	mek
PAPKWN	mek.POS.5	mek
PAIVHE	mek.POS.5	mek
PAITEG	mek.POS.12	mek
PAKYZS	mek.POS.10	mek
PAITCI	mek.NEG.1	mek
PAPEFE	mek.NEG.2	mek
PAIXIF	mek.POS.11	mek
PALCBW	mek.POS.12	mek
PALTEG	mek.POS.5	mek
PAMYCE	mek.POS.6	mek
PAMZGT	mek.POS.6	mek
PANGXK	mek.POS.9	mek
PANJLH	mek.POS.9	mek
PANKFE	mek.POS.11	mek
PANZPV	mek.POS.4	mek
PANZVU	mek.POS.4	mek
PAPBZI	mek.NEG.1	mek
PANBMJ	mek.POS.2	mek
PAPHPE	mek.NEG.5	mek
PAIPGU	mek.POS.2	mek
PALEVG	mek.NEG.4	mek
PANRHJ	mek.NEG.1	mek
PAPUAR	mek.NEG.4	mek
PAPUEB	mek.NEG.5	mek
PAPUNH	mek.NEG.11	mek
PAPZYP	mek.POS.6	mek
PARACM	mek.POS.7	mek
PANRRW	mek.POS.1	mek
PANLET	mek.NEG.9	mek
PANRVJ	mek.POS.9	mek
PANSBN	mek.POS.8	mek
PANUIF	mek.POS.2	mek
PANWRR	mek.NEG.4	mek
PAPBJE	mek.POS.7	mek
PAPCTS	mek.NEG.6	mek
PAPKXS	mek.NEG.8	mek
PAPTAN	mek.POS.11	mek
PAPTCR	mek.POS.10	mek
PAPUWY	mek.NEG.2	mek
PAPVFD	mek.NEG.9	mek
PAPVXS	mek.NEG.2	mek
PAPZYZ	mek.POS.8	mek
PARACS	mek.NEG.2	mek
PARAMT	mek.NEG.9	mek
PARBGP	mek.NEG.5	mek
PARDIW	mek.NEG.2	mek
PARFWB	mek.NEG.9	mek
PARDCK	mek.NEG.1	mek
PARGKK	mek.POS.6	mek
PARKGJ	mek.POS.9	mek
PARSBI	mek.POS.5	mek
PAIFXV	mek.POS.8	mek
PARVLK	mek.POS.5	mek
PARYNK	mek.NEG.7	mek
PARZIP	mek.NEG.9	mek
PASEGA	mek.NEG.2	mek
PASFGG	mek.NEG.3	mek
PASGUT	mek.NEG.8	mek
PASMJG	mek.POS.9	mek
PASMNT	mek.NEG.12	mek
PASNZU	mek.NEG.8	mek
PASPER	mek.NEG.4	mek
PASRFS	mek.NEG.7	mek
PASSRS	mek.NEG.9	mek
PASTCN	mek.NEG.5	mek
PASTKC	mek.POS.7	mek
PASUCB	mek.NEG.6	mek
PASUYG	mek.NEG.9	mek
PASVRU	mek.NEG.8	mek
PASWFB	mek.NEG.6	mek
PASWVY	mek.NEG.9	mek
PASXGP	mek.NEG.12	mek
PASZPI	mek.POS.2	mek
PATDWN	mek.NEG.8	mek
PATDXG	mek.NEG.8	mek
PATEKG	mek.POS.9	mek
PATEPF	mek.NEG.10	mek
PATESI	mek.NEG.10	mek
PATFCY	mek.NEG.9	mek
PATFXV	mek.NEG.6	mek
PATHVK	mek.NEG.7	mek
PATINJ	mek.NEG.9	mek
PANXJL	mek.POS.9	mek
PAPLSD	mek.NEG.1	mek
PAPTFZ	mek.NEG.8	mek
PAPTLV	mek.POS.6	mek
PAPVRN	mek.POS.10	mek
PAKZRH	mek.NEG.2	mek
PANZRV	mek.NEG.5	mek
PAPICY	mek.POS.2	mek
PAPTDH	mek.POS.8	mek
PARFRE	mek.NEG.9	mek
PARJVP	mek.NEG.8	mek
PARNNC	mek.POS.6	mek
PARZHA	mek.NEG.4	mek
PASCFC	mek.NEG.5	mek
PASCTR	mek.POS.5	mek
PASJZC	mek.NEG.1	mek
PASMDM	mek.POS.7	mek
PASNML	mek.NEG.9	mek
PASPBZ	mek.NEG.6	mek
PASUML	mek.NEG.3	mek
PASZKE	mek.NEG.5	mek
PATAYJ	mek.NEG.6	mek
PATGJU	mek.POS.7	mek
PATHKB	mek.NEG.10	mek
PASGAP	mek.POS.11	mek
PASHFA	mek.NEG.2	mek
PARBAJ	mek.POS.4	mek
PARHAM	mek.POS.2	mek
PASNPG	mek.NEG.3	mek
PASYPX	mek.NEG.1	mek
PATYIL	mek.NEG.2	mek
PAUDDK	mek.POS.10	mek
PALNVP	mek.POS.4	mek
PALXTB	mek.POS.8	mek
PAMNLH	mek.NEG.9	mek
PANNMS	mek.ZERO	mek
PAPEAV	mek.NEG.6	mek
PAISNS	mek.POS.4	mek
PASNEF	mek.NEG.10	mek
PASSRN	mek.POS.4	mek
PASWIJ	mek.POS.3	mek
PATDXC	mek.POS.1	mek
PALBFW	ezh2_ko.POS.6	ezh2_ko
PALWVJ	ezh2_ko.POS.2	ezh2_ko
PALETP	ezh2_ko.NEG.6	ezh2_ko
PALIIN	ezh2_ko.NEG.7	ezh2_ko
PALKUC	ezh2_ko.POS.2	ezh2_ko
PALUYS	ezh2_ko.NEG.7	ezh2_ko
PALVKK	ezh2_ko.POS.11	ezh2_ko
PAMBMJ	ezh2_ko.NEG.8	ezh2_ko
PALZZV	ezh2_ko.NEG.9	ezh2_ko
PAMEZH	ezh2_ko.POS.5	ezh2_ko
PAMMXF	ezh2_ko.NEG.5	ezh2_ko
PAMVRA	ezh2_ko.NEG.4	ezh2_ko
PANBJH	ezh2_ko.NEG.4	ezh2_ko
PAMZMG	ezh2_ko.NEG.2	ezh2_ko
PANBSP	ezh2_ko.NEG.9	ezh2_ko
PANUKV	ezh2_ko.NEG.9	ezh2_ko
PANYGR	ezh2_ko.NEG.8	ezh2_ko
PAPBGH	ezh2_ko.NEG.6	ezh2_ko
PAPKWN	ezh2_ko.POS.2	ezh2_ko
PAIVHE	ezh2_ko.POS.5	ezh2_ko
PAITEG	ezh2_ko.OUTLIER	ezh2_ko
PAKYZS	ezh2_ko.OUTLIER	ezh2_ko
PAITCI	ezh2_ko.NEG.4	ezh2_ko
PAPEFE	ezh2_ko.POS.1	ezh2_ko
PAIXIF	ezh2_ko.POS.11	ezh2_ko
PALCBW	ezh2_ko.OUTLIER	ezh2_ko
PALTEG	ezh2_ko.POS.5	ezh2_ko
PAMYCE	ezh2_ko.POS.8	ezh2_ko
PAMZGT	ezh2_ko.POS.6	ezh2_ko
PANGXK	ezh2_ko.POS.11	ezh2_ko
PANJLH	ezh2_ko.POS.3	ezh2_ko
PANKFE	ezh2_ko.POS.11	ezh2_ko
PANZPV	ezh2_ko.POS.3	ezh2_ko
PANZVU	ezh2_ko.POS.2	ezh2_ko
PAPBZI	ezh2_ko.NEG.3	ezh2_ko
PANBMJ	ezh2_ko.POS.7	ezh2_ko
PAPHPE	ezh2_ko.POS.4	ezh2_ko
PAIPGU	ezh2_ko.NEG.3	ezh2_ko
PALEVG	ezh2_ko.NEG.9	ezh2_ko
PANRHJ	ezh2_ko.NEG.7	ezh2_ko
PAPUAR	ezh2_ko.NEG.2	ezh2_ko
PAPUEB	ezh2_ko.NEG.7	ezh2_ko
PAPUNH	ezh2_ko.NEG.6	ezh2_ko
PAPZYP	ezh2_ko.POS.3	ezh2_ko
PARACM	ezh2_ko.POS.6	ezh2_ko
PANRRW	ezh2_ko.POS.5	ezh2_ko
PANLET	ezh2_ko.NEG.7	ezh2_ko
PANRVJ	ezh2_ko.POS.8	ezh2_ko
PANSBN	ezh2_ko.POS.10	ezh2_ko
PANUIF	ezh2_ko.POS.1	ezh2_ko
PANWRR	ezh2_ko.NEG.5	ezh2_ko
PAPBJE	ezh2_ko.POS.2	ezh2_ko
PAPCTS	ezh2_ko.NEG.4	ezh2_ko
PAPKXS	ezh2_ko.NEG.8	ezh2_ko
PAPTAN	ezh2_ko.OUTLIER	ezh2_ko
PAPTCR	ezh2_ko.OUTLIER	ezh2_ko
PAPUWY	ezh2_ko.NEG.2	ezh2_ko
PAPVFD	ezh2_ko.NEG.2	ezh2_ko
PAPVXS	ezh2_ko.NEG.2	ezh2_ko
PAPZYZ	ezh2_ko.POS.8	ezh2_ko
PARACS	ezh2_ko.NEG.4	ezh2_ko
PARAMT	ezh2_ko.NEG.6	ezh2_ko
PARBGP	ezh2_ko.NEG.4	ezh2_ko
PARDIW	ezh2_ko.NEG.5	ezh2_ko
PARFWB	ezh2_ko.NEG.6	ezh2_ko
PARDCK	ezh2_ko.POS.3	ezh2_ko
PARGKK	ezh2_ko.POS.7	ezh2_ko
PARKGJ	ezh2_ko.POS.8	ezh2_ko
PARSBI	ezh2_ko.POS.3	ezh2_ko
PAIFXV	ezh2_ko.POS.10	ezh2_ko
PARVLK	ezh2_ko.POS.1	ezh2_ko
PARYNK	ezh2_ko.NEG.1	ezh2_ko
PARZIP	ezh2_ko.NEG.5	ezh2_ko
PASEGA	ezh2_ko.NEG.1	ezh2_ko
PASFGG	ezh2_ko.NEG.6	ezh2_ko
PASGUT	ezh2_ko.NEG.6	ezh2_ko
PASMJG	ezh2_ko.POS.10	ezh2_ko
PASMNT	ezh2_ko.NEG.6	ezh2_ko
PASNZU	ezh2_ko.NEG.8	ezh2_ko
PASPER	ezh2_ko.NEG.6	ezh2_ko
PASRFS	ezh2_ko.NEG.5	ezh2_ko
PASSRS	ezh2_ko.NEG.8	ezh2_ko
PASTCN	ezh2_ko.NEG.4	ezh2_ko
PASTKC	ezh2_ko.POS.8	ezh2_ko
PASUCB	ezh2_ko.NEG.6	ezh2_ko
PASUYG	ezh2_ko.NEG.3	ezh2_ko
PASVRU	ezh2_ko.NEG.7	ezh2_ko
PASWFB	ezh2_ko.NEG.4	ezh2_ko
PASWVY	ezh2_ko.NEG.8	ezh2_ko
PASXGP	ezh2_ko.NEG.7	ezh2_ko
PASZPI	ezh2_ko.NEG.4	ezh2_ko
PATDWN	ezh2_ko.NEG.8	ezh2_ko
PATDXG	ezh2_ko.NEG.7	ezh2_ko
PATEKG	ezh2_ko.POS.10	ezh2_ko
PATEPF	ezh2_ko.NEG.7	ezh2_ko
PATESI	ezh2_ko.NEG.6	ezh2_ko
PATFCY	ezh2_ko.NEG.8	ezh2_ko
PATFXV	ezh2_ko.NEG.3	ezh2_ko
PATHVK	ezh2_ko.ZERO	ezh2_ko
PATINJ	ezh2_ko.NEG.9	ezh2_ko
PANXJL	ezh2_ko.POS.10	ezh2_ko
PAPLSD	ezh2_ko.NEG.1	ezh2_ko
PAPTFZ	ezh2_ko.NEG.5	ezh2_ko
PAPTLV	ezh2_ko.POS.5	ezh2_ko
PAPVRN	ezh2_ko.POS.10	ezh2_ko
PAKZRH	ezh2_ko.NEG.2	ezh2_ko
PANZRV	ezh2_ko.NEG.3	ezh2_ko
PAPICY	ezh2_ko.POS.3	ezh2_ko
PAPTDH	ezh2_ko.POS.6	ezh2_ko
PARFRE	ezh2_ko.NEG.6	ezh2_ko
PARJVP	ezh2_ko.NEG.3	ezh2_ko
PARNNC	ezh2_ko.ZERO	ezh2_ko
PARZHA	ezh2_ko.NEG.7	ezh2_ko
PASCFC	ezh2_ko.NEG.1	ezh2_ko
PASCTR	ezh2_ko.POS.1	ezh2_ko
PASJZC	ezh2_ko.NEG.2	ezh2_ko
PASMDM	ezh2_ko.POS.6	ezh2_ko
PASNML	ezh2_ko.NEG.6	ezh2_ko
PASPBZ	ezh2_ko.NEG.3	ezh2_ko
PASUML	ezh2_ko.NEG.6	ezh2_ko
PASZKE	ezh2_ko.NEG.6	ezh2_ko
PATAYJ	ezh2_ko.NEG.5	ezh2_ko
PATGJU	ezh2_ko.POS.9	ezh2_ko
PATHKB	ezh2_ko.NEG.8	ezh2_ko
PASGAP	ezh2_ko.POS.11	ezh2_ko
PASHFA	ezh2_ko.POS.2	ezh2_ko
PARBAJ	ezh2_ko.POS.1	ezh2_ko
PARHAM	ezh2_ko.POS.7	ezh2_ko
PASNPG	ezh2_ko.NEG.1	ezh2_ko
PASYPX	ezh2_ko.NEG.4	ezh2_ko
PATYIL	ezh2_ko.POS.1	ezh2_ko
PAUDDK	ezh2_ko.POS.9	ezh2_ko
PALNVP	ezh2_ko.POS.3	ezh2_ko
PALXTB	ezh2_ko.POS.8	ezh2_ko
PAMNLH	ezh2_ko.NEG.8	ezh2_ko
